Date,dt [hour],Total runoff [m^3 s^-1],Total runoff interp. [m^3 s^-1],Baseflow [m^3 s^-1],Peakflow [m^3 s^-1],Peak nr.,Peakflow starts,Peakflow ends,Flow volume [m^3],Max. flow [m^3 s^-1],Date max. flow,Tp [hour]
2018-05-01 00:00:00,0.0,1.0223018,1.0223018,1.0223018,0.0,,,,,,,
2018-05-01 01:00:00,1.0,,1.0402528916666667,1.0402528916666667,0.0,,,,,,,
2018-05-01 02:00:00,1.0,,1.0582039833333332,1.0582039833333332,0.0,,,,,,,
2018-05-01 03:00:00,1.0,,1.076155075,1.076155075,0.0,,,,,,,
2018-05-01 04:00:00,1.0,,1.0941061666666667,1.0941061666666667,0.0,,,,,,,
2018-05-01 05:00:00,1.0,,1.1120572583333332,1.1120572583333332,0.0,,,,,,,
2018-05-01 06:00:00,1.0,,1.13000835,1.13000835,0.0,,,,,,,
2018-05-01 07:00:00,1.0,,1.1479594416666665,1.1479594416666665,0.0,,,,,,,
2018-05-01 08:00:00,1.0,,1.1659105333333333,1.1659105333333333,0.0,,,,,,,
2018-05-01 09:00:00,1.0,,1.183861625,1.183861625,0.0,,,,,,,
2018-05-01 10:00:00,1.0,,1.2018127166666666,1.2018127166666666,0.0,,,,,,,
2018-05-01 11:00:00,1.0,,1.2197638083333333,1.2197638083333333,0.0,,,,,,,
2018-05-01 12:00:00,1.0,,1.2377148999999998,1.2377148999999998,0.0,,,,,,,
2018-05-01 13:00:00,1.0,,1.2556659916666666,1.2556659916666666,0.0,,,,,,,
2018-05-01 14:00:00,1.0,,1.2736170833333333,1.2736170833333333,0.0,,,,,,,
2018-05-01 15:00:00,1.0,,1.2915681749999999,1.2915681749999999,0.0,,,,,,,
2018-05-01 16:00:00,1.0,,1.3095192666666666,1.3095192666666666,0.0,,,,,,,
2018-05-01 17:00:00,1.0,,1.3274703583333332,1.3274703583333332,0.0,,,,,,,
2018-05-01 18:00:00,1.0,,1.34542145,1.34542145,0.0,,,,,,,
2018-05-01 19:00:00,1.0,,1.3633725416666667,1.3633725416666667,0.0,,,,,,,
2018-05-01 20:00:00,1.0,,1.3813236333333334,1.3813236333333334,0.0,,,,,,,
2018-05-01 21:00:00,1.0,,1.399274725,1.399274725,0.0,,,,,,,
2018-05-01 22:00:00,1.0,,1.4172258166666667,1.4172258166666667,0.0,,,,,,,
2018-05-01 23:00:00,1.0,,1.4351769083333332,1.4351769083333332,0.0,,,,,,,
2018-05-02 00:00:00,1.0,1.453128,1.453128,1.453128,0.0,,,,,,,
2018-05-02 01:00:00,1.0,,1.4520305916666667,1.4520305916666667,0.0,,,,,,,
2018-05-02 02:00:00,1.0,,1.4509331833333332,1.4509331833333332,0.0,,,,,,,
2018-05-02 03:00:00,1.0,,1.449835775,1.449835775,0.0,,,,,,,
2018-05-02 04:00:00,1.0,,1.4487383666666667,1.4487383666666667,0.0,,,,,,,
2018-05-02 05:00:00,1.0,,1.4476409583333334,1.4476409583333334,0.0,,,,,,,
2018-05-02 06:00:00,1.0,,1.44654355,1.44654355,0.0,,,,,,,
2018-05-02 07:00:00,1.0,,1.4454461416666666,1.4454461416666666,0.0,,,,,,,
2018-05-02 08:00:00,1.0,,1.4443487333333334,1.4443487333333334,0.0,,,,,,,
2018-05-02 09:00:00,1.0,,1.4432513249999999,1.4432513249999999,0.0,,,,,,,
2018-05-02 10:00:00,1.0,,1.4421539166666666,1.4421539166666666,0.0,,,,,,,
2018-05-02 11:00:00,1.0,,1.4410565083333333,1.4410565083333333,0.0,,,,,,,
2018-05-02 12:00:00,1.0,,1.4399590999999998,1.4399590999999998,0.0,,,,,,,
2018-05-02 13:00:00,1.0,,1.4388616916666666,1.4388616916666666,0.0,,,,,,,
2018-05-02 14:00:00,1.0,,1.4377642833333333,1.4377642833333333,0.0,,,,,,,
2018-05-02 15:00:00,1.0,,1.436666875,1.436666875,0.0,,,,,,,
2018-05-02 16:00:00,1.0,,1.4355694666666665,1.4355694666666665,0.0,,,,,,,
2018-05-02 17:00:00,1.0,,1.4344720583333332,1.4344720583333332,0.0,,,,,,,
2018-05-02 18:00:00,1.0,,1.43337465,1.43337465,0.0,,,,,,,
2018-05-02 19:00:00,1.0,,1.4322772416666665,1.4322772416666665,0.0,,,,,,,
2018-05-02 20:00:00,1.0,,1.4311798333333332,1.4311798333333332,0.0,,,,,,,
2018-05-02 21:00:00,1.0,,1.430082425,1.430082425,0.0,,,,,,,
2018-05-02 22:00:00,1.0,,1.4289850166666667,1.4289850166666667,0.0,,,,,,,
2018-05-02 23:00:00,1.0,,1.4278876083333332,1.4278876083333332,0.0,,,,,,,
2018-05-03 00:00:00,1.0,1.4267902,1.4267902,1.4267902,0.0,,,,,,,
2018-05-03 01:00:00,1.0,,1.4343526583333333,1.4343526583333333,0.0,,,,,,,
2018-05-03 02:00:00,1.0,,1.4419151166666666,1.4419151166666666,0.0,,,,,,,
2018-05-03 03:00:00,1.0,,1.449477575,1.449477575,0.0,,,,,,,
2018-05-03 04:00:00,1.0,,1.4570400333333333,1.4570400333333333,0.0,,,,,,,
2018-05-03 05:00:00,1.0,,1.4646024916666667,1.4646024916666667,0.0,,,,,,,
2018-05-03 06:00:00,1.0,,1.4721649499999998,1.4721649499999998,0.0,,,,,,,
2018-05-03 07:00:00,1.0,,1.4797274083333332,1.4797274083333332,0.0,,,,,,,
2018-05-03 08:00:00,1.0,,1.4872898666666665,1.4872898666666665,0.0,,,,,,,
2018-05-03 09:00:00,1.0,,1.4948523249999999,1.4948523249999999,0.0,,,,,,,
2018-05-03 10:00:00,1.0,,1.5024147833333332,1.5024147833333332,0.0,,,,,,,
2018-05-03 11:00:00,1.0,,1.5099772416666666,1.5099772416666666,0.0,,,,,,,
2018-05-03 12:00:00,1.0,,1.5175397,1.5175397,0.0,,,,,,,
2018-05-03 13:00:00,1.0,,1.5251021583333333,1.5251021583333333,0.0,,,,,,,
2018-05-03 14:00:00,1.0,,1.5326646166666666,1.5326646166666666,0.0,,,,,,,
2018-05-03 15:00:00,1.0,,1.540227075,1.540227075,0.0,,,,,,,
2018-05-03 16:00:00,1.0,,1.5477895333333334,1.5477895333333334,0.0,,,,,,,
2018-05-03 17:00:00,1.0,,1.5553519916666667,1.5553519916666667,0.0,,,,,,,
2018-05-03 18:00:00,1.0,,1.56291445,1.56291445,0.0,,,,,,,
2018-05-03 19:00:00,1.0,,1.5704769083333332,1.5704769083333332,0.0,,,,,,,
2018-05-03 20:00:00,1.0,,1.5780393666666666,1.5780393666666666,0.0,,,,,,,
2018-05-03 21:00:00,1.0,,1.585601825,1.585601825,0.0,,,,,,,
2018-05-03 22:00:00,1.0,,1.5931642833333333,1.5931642833333333,0.0,,,,,,,
2018-05-03 23:00:00,1.0,,1.6007267416666666,1.6007267416666666,0.0,,,,,,,
2018-05-04 00:00:00,1.0,1.6082892,1.6082892,1.6082892,0.0,,,,,,,
2018-05-04 01:00:00,1.0,,1.6001898541666666,1.6001898541666666,0.0,,,,,,,
2018-05-04 02:00:00,1.0,,1.5920905083333332,1.5920905083333332,0.0,,,,,,,
2018-05-04 03:00:00,1.0,,1.5839911625,1.5839911625,0.0,,,,,,,
2018-05-04 04:00:00,1.0,,1.5758918166666667,1.5758918166666667,0.0,,,,,,,
2018-05-04 05:00:00,1.0,,1.5677924708333333,1.5677924708333333,0.0,,,,,,,
2018-05-04 06:00:00,1.0,,1.559693125,1.559693125,0.0,,,,,,,
2018-05-04 07:00:00,1.0,,1.5515937791666665,1.5515937791666665,0.0,,,,,,,
2018-05-04 08:00:00,1.0,,1.5434944333333334,1.5434944333333334,0.0,,,,,,,
2018-05-04 09:00:00,1.0,,1.5353950875,1.5353950875,0.0,,,,,,,
2018-05-04 10:00:00,1.0,,1.5272957416666666,1.5272957416666666,0.0,,,,,,,
2018-05-04 11:00:00,1.0,,1.5191963958333332,1.5191963958333332,0.0,,,,,,,
2018-05-04 12:00:00,1.0,,1.51109705,1.51109705,0.0,,,,,,,
2018-05-04 13:00:00,1.0,,1.5029977041666667,1.5029977041666667,0.0,,,,,,,
2018-05-04 14:00:00,1.0,,1.4948983583333333,1.4948983583333333,0.0,,,,,,,
2018-05-04 15:00:00,1.0,,1.4867990125,1.4867990125,0.0,,,,,,,
2018-05-04 16:00:00,1.0,,1.4786996666666665,1.4786996666666665,0.0,,,,,,,
2018-05-04 17:00:00,1.0,,1.4706003208333334,1.4706003208333334,0.0,,,,,,,
2018-05-04 18:00:00,1.0,,1.462500975,1.462500975,0.0,,,,,,,
2018-05-04 19:00:00,1.0,,1.4544016291666666,1.4544016291666666,0.0,,,,,,,
2018-05-04 20:00:00,1.0,,1.4463022833333332,1.4463022833333332,0.0,,,,,,,
2018-05-04 21:00:00,1.0,,1.4382029374999998,1.4382029374999998,0.0,,,,,,,
2018-05-04 22:00:00,1.0,,1.4301035916666667,1.4301035916666667,0.0,,,,,,,
2018-05-04 23:00:00,1.0,,1.4220042458333333,1.4220042458333333,0.0,,,,,,,
2018-05-05 00:00:00,1.0,1.4139049,1.4139049,1.4139049,0.0,,,,,,,
2018-05-05 01:00:00,1.0,,1.4137838624999999,1.4137838624999999,0.0,,,,,,,
2018-05-05 02:00:00,1.0,,1.4136628249999998,1.4136628249999998,0.0,,,,,,,
2018-05-05 03:00:00,1.0,,1.4135417874999998,1.4135417874999998,0.0,,,,,,,
2018-05-05 04:00:00,1.0,,1.41342075,1.41342075,0.0,,,,,,,
2018-05-05 05:00:00,1.0,,1.4132997125,1.4132997125,0.0,,,,,,,
2018-05-05 06:00:00,1.0,,1.413178675,1.413178675,0.0,,,,,,,
2018-05-05 07:00:00,1.0,,1.4130576375,1.4130576375,0.0,,,,,,,
2018-05-05 08:00:00,1.0,,1.4129365999999999,1.4129365999999999,0.0,,,,,,,
2018-05-05 09:00:00,1.0,,1.4128155625,1.4128155625,0.0,,,,,,,
2018-05-05 10:00:00,1.0,,1.412694525,1.412694525,0.0,,,,,,,
2018-05-05 11:00:00,1.0,,1.4125734875,1.4125734875,0.0,,,,,,,
2018-05-05 12:00:00,1.0,,1.41245245,1.41245245,0.0,,,,,,,
2018-05-05 13:00:00,1.0,,1.4123314125,1.4123314125,0.0,,,,,,,
2018-05-05 14:00:00,1.0,,1.412210375,1.412210375,0.0,,,,,,,
2018-05-05 15:00:00,1.0,,1.4120893374999999,1.4120893374999999,0.0,,,,,,,
2018-05-05 16:00:00,1.0,,1.4119683,1.4119683,0.0,,,,,,,
2018-05-05 17:00:00,1.0,,1.4118472625,1.4118472625,0.0,,,,,,,
2018-05-05 18:00:00,1.0,,1.411726225,1.411726225,0.0,,,,,,,
2018-05-05 19:00:00,1.0,,1.4116051875,1.4116051875,0.0,,,,,,,
2018-05-05 20:00:00,1.0,,1.41148415,1.41148415,0.0,,,,,,,
2018-05-05 21:00:00,1.0,,1.4113631125000001,1.4113631125000001,0.0,,,,,,,
2018-05-05 22:00:00,1.0,,1.411242075,1.411242075,0.0,,,,,,,
2018-05-05 23:00:00,1.0,,1.4111210375,1.4111210375,0.0,,,,,,,
2018-05-06 00:00:00,1.0,1.411,1.411,1.411,0.0,,,,,,,
2018-05-06 01:00:00,1.0,,1.4105524958333333,1.4105524958333333,0.0,,,,,,,
2018-05-06 02:00:00,1.0,,1.4101049916666668,1.4101049916666668,0.0,,,,,,,
2018-05-06 03:00:00,1.0,,1.4096574875,1.4096574875,0.0,,,,,,,
2018-05-06 04:00:00,1.0,,1.4092099833333334,1.4092099833333334,0.0,,,,,,,
2018-05-06 05:00:00,1.0,,1.4087624791666666,1.4087624791666666,0.0,,,,,,,
2018-05-06 06:00:00,1.0,,1.4083149750000001,1.4083149750000001,0.0,,,,,,,
2018-05-06 07:00:00,1.0,,1.4078674708333334,1.4078674708333334,0.0,,,,,,,
2018-05-06 08:00:00,1.0,,1.4074199666666667,1.4074199666666667,0.0,,,,,,,
2018-05-06 09:00:00,1.0,,1.4069724625,1.4069724625,0.0,,,,,,,
2018-05-06 10:00:00,1.0,,1.4065249583333332,1.4065249583333332,0.0,,,,,,,
2018-05-06 11:00:00,1.0,,1.4060774541666667,1.4060774541666667,0.0,,,,,,,
2018-05-06 12:00:00,1.0,,1.40562995,1.40562995,0.0,,,,,,,
2018-05-06 13:00:00,1.0,,1.4051824458333333,1.4051824458333333,0.0,,,,,,,
2018-05-06 14:00:00,1.0,,1.4047349416666668,1.4047349416666668,0.0,,,,,,,
2018-05-06 15:00:00,1.0,,1.4042874375,1.4042874375,0.0,,,,,,,
2018-05-06 16:00:00,1.0,,1.4038399333333333,1.4038399333333333,0.0,,,,,,,
2018-05-06 17:00:00,1.0,,1.4033924291666666,1.4033924291666666,0.0,,,,,,,
2018-05-06 18:00:00,1.0,,1.402944925,1.402944925,0.0,,,,,,,
2018-05-06 19:00:00,1.0,,1.4024974208333334,1.4024974208333334,0.0,,,,,,,
2018-05-06 20:00:00,1.0,,1.4020499166666667,1.4020499166666667,0.0,,,,,,,
2018-05-06 21:00:00,1.0,,1.4016024125,1.4016024125,0.0,,,,,,,
2018-05-06 22:00:00,1.0,,1.4011549083333334,1.4011549083333334,0.0,,,,,,,
2018-05-06 23:00:00,1.0,,1.4007074041666667,1.4007074041666667,0.0,,,,,,,
2018-05-07 00:00:00,1.0,1.4002599,1.4002599,1.4002599,0.0,,,,,,,
2018-05-07 01:00:00,1.0,,1.3976436625,1.3976436625,0.0,,,,,,,
2018-05-07 02:00:00,1.0,,1.395027425,1.395027425,0.0,,,,,,,
2018-05-07 03:00:00,1.0,,1.3924111875,1.3924111875,0.0,,,,,,,
2018-05-07 04:00:00,1.0,,1.38979495,1.38979495,0.0,,,,,,,
2018-05-07 05:00:00,1.0,,1.3871787125,1.3871787125,0.0,,,,,,,
2018-05-07 06:00:00,1.0,,1.384562475,1.384562475,0.0,,,,,,,
2018-05-07 07:00:00,1.0,,1.3819462375,1.3819462375,0.0,,,,,,,
2018-05-07 08:00:00,1.0,,1.37933,1.37933,0.0,,,,,,,
2018-05-07 09:00:00,1.0,,1.3767137625,1.3767137625,0.0,,,,,,,
2018-05-07 10:00:00,1.0,,1.374097525,1.374097525,0.0,,,,,,,
2018-05-07 11:00:00,1.0,,1.3714812875,1.3714812875,0.0,,,,,,,
2018-05-07 12:00:00,1.0,,1.3688650500000001,1.3688650500000001,0.0,,,,,,,
2018-05-07 13:00:00,1.0,,1.3662488125,1.3662488125,0.0,,,,,,,
2018-05-07 14:00:00,1.0,,1.363632575,1.363632575,0.0,,,,,,,
2018-05-07 15:00:00,1.0,,1.3610163375,1.3610163375,0.0,,,,,,,
2018-05-07 16:00:00,1.0,,1.3584001,1.3584001,0.0,,,,,,,
2018-05-07 17:00:00,1.0,,1.3557838625,1.3557838625,0.0,,,,,,,
2018-05-07 18:00:00,1.0,,1.353167625,1.353167625,0.0,,,,,,,
2018-05-07 19:00:00,1.0,,1.3505513875000001,1.3505513875000001,0.0,,,,,,,
2018-05-07 20:00:00,1.0,,1.34793515,1.34793515,0.0,,,,,,,
2018-05-07 21:00:00,1.0,,1.3453189125,1.3453189125,0.0,,,,,,,
2018-05-07 22:00:00,1.0,,1.342702675,1.342702675,0.0,,,,,,,
2018-05-07 23:00:00,1.0,,1.3400864375000001,1.3400864375000001,0.0,,,,,,,
2018-05-08 00:00:00,1.0,1.3374702,1.3374702,1.3374702,0.0,,,,,,,
2018-05-08 01:00:00,1.0,,1.3368412791666666,1.3368412791666666,0.0,,,,,,,
2018-05-08 02:00:00,1.0,,1.3362123583333334,1.3362123583333334,0.0,,,,,,,
2018-05-08 03:00:00,1.0,,1.3355834375,1.3355834375,0.0,,,,,,,
2018-05-08 04:00:00,1.0,,1.3349545166666668,1.3349545166666668,0.0,,,,,,,
2018-05-08 05:00:00,1.0,,1.3343255958333333,1.3343255958333333,0.0,,,,,,,
2018-05-08 06:00:00,1.0,,1.333696675,1.333696675,0.0,,,,,,,
2018-05-08 07:00:00,1.0,,1.3330677541666667,1.3330677541666667,0.0,,,,,,,
2018-05-08 08:00:00,1.0,,1.3324388333333335,1.3324388333333335,0.0,,,,,,,
2018-05-08 09:00:00,1.0,,1.3318099125,1.3318099125,0.0,,,,,,,
2018-05-08 10:00:00,1.0,,1.3311809916666668,1.3311809916666668,0.0,,,,,,,
2018-05-08 11:00:00,1.0,,1.3305520708333334,1.3305520708333334,0.0,,,,,,,
2018-05-08 12:00:00,1.0,,1.32992315,1.32992315,0.0,,,,,,,
2018-05-08 13:00:00,1.0,,1.3292942291666667,1.3292942291666667,0.0,,,,,,,
2018-05-08 14:00:00,1.0,,1.3286653083333333,1.3286653083333333,0.0,,,,,,,
2018-05-08 15:00:00,1.0,,1.3280363875,1.3280363875,0.0,,,,,,,
2018-05-08 16:00:00,1.0,,1.3274074666666666,1.3274074666666666,0.0,,,,,,,
2018-05-08 17:00:00,1.0,,1.3267785458333334,1.3267785458333334,0.0,,,,,,,
2018-05-08 18:00:00,1.0,,1.326149625,1.326149625,0.0,,,,,,,
2018-05-08 19:00:00,1.0,,1.3255207041666668,1.3255207041666668,0.0,,,,,,,
2018-05-08 20:00:00,1.0,,1.3248917833333334,1.3248917833333334,0.0,,,,,,,
2018-05-08 21:00:00,1.0,,1.3242628625000001,1.3242628625000001,0.0,,,,,,,
2018-05-08 22:00:00,1.0,,1.3236339416666667,1.3236339416666667,0.0,,,,,,,
2018-05-08 23:00:00,1.0,,1.3230050208333335,1.3230050208333335,0.0,,,,,,,
2018-05-09 00:00:00,1.0,1.3223761,1.3223761,1.3223761,0.0,,,,,,,
2018-05-09 01:00:00,1.0,,1.3202851458333333,1.3202851458333333,0.0,,,,,,,
2018-05-09 02:00:00,1.0,,1.3181941916666666,1.3181941916666666,0.0,,,,,,,
2018-05-09 03:00:00,1.0,,1.3161032375000001,1.3161032375000001,0.0,,,,,,,
2018-05-09 04:00:00,1.0,,1.3140122833333334,1.3140122833333334,0.0,,,,,,,
2018-05-09 05:00:00,1.0,,1.3119213291666667,1.3119213291666667,0.0,,,,,,,
2018-05-09 06:00:00,1.0,,1.309830375,1.309830375,0.0,,,,,,,
2018-05-09 07:00:00,1.0,,1.3077394208333333,1.3077394208333333,0.0,,,,,,,
2018-05-09 08:00:00,1.0,,1.3056484666666668,1.3056484666666668,0.0,,,,,,,
2018-05-09 09:00:00,1.0,,1.3035575125,1.3035575125,0.0,,,,,,,
2018-05-09 10:00:00,1.0,,1.3014665583333334,1.3014665583333334,0.0,,,,,,,
2018-05-09 11:00:00,1.0,,1.2993756041666666,1.2993756041666666,0.0,,,,,,,
2018-05-09 12:00:00,1.0,,1.29728465,1.29728465,0.0,,,,,,,
2018-05-09 13:00:00,1.0,,1.2951936958333334,1.2951936958333334,0.0,,,,,,,
2018-05-09 14:00:00,1.0,,1.2931027416666667,1.2931027416666667,0.0,,,,,,,
2018-05-09 15:00:00,1.0,,1.2910117875,1.2910117875,0.0,,,,,,,
2018-05-09 16:00:00,1.0,,1.2889208333333333,1.2889208333333333,0.0,,,,,,,
2018-05-09 17:00:00,1.0,,1.2868298791666668,1.2868298791666668,0.0,,,,,,,
2018-05-09 18:00:00,1.0,,1.284738925,1.284738925,0.0,,,,,,,
2018-05-09 19:00:00,1.0,,1.2826479708333334,1.2826479708333334,0.0,,,,,,,
2018-05-09 20:00:00,1.0,,1.2805570166666667,1.2805570166666667,0.0,,,,,,,
2018-05-09 21:00:00,1.0,,1.2784660625,1.2784660625,0.0,,,,,,,
2018-05-09 22:00:00,1.0,,1.2763751083333335,1.2763751083333335,0.0,,,,,,,
2018-05-09 23:00:00,1.0,,1.2742841541666667,1.2742841541666667,0.0,,,,,,,
2018-05-10 00:00:00,1.0,1.2721932,1.2721932,1.2721932,0.0,,,,,,,
2018-05-10 01:00:00,1.0,,1.2722232708333334,1.2722232708333334,0.0,,,,,,,
2018-05-10 02:00:00,1.0,,1.2722533416666666,1.2722533416666666,0.0,,,,,,,
2018-05-10 03:00:00,1.0,,1.2722834125,1.2722834125,0.0,,,,,,,
2018-05-10 04:00:00,1.0,,1.2723134833333334,1.2723134833333334,0.0,,,,,,,
2018-05-10 05:00:00,1.0,,1.2723435541666668,1.2723435541666668,0.0,,,,,,,
2018-05-10 06:00:00,1.0,,1.272373625,1.272373625,0.0,,,,,,,
2018-05-10 07:00:00,1.0,,1.2724036958333333,1.2724036958333333,0.0,,,,,,,
2018-05-10 08:00:00,1.0,,1.2724337666666667,1.2724337666666667,0.0,,,,,,,
2018-05-10 09:00:00,1.0,,1.2724638375,1.2724638375,0.0,,,,,,,
2018-05-10 10:00:00,1.0,,1.2724939083333333,1.2724939083333333,0.0,,,,,,,
2018-05-10 11:00:00,1.0,,1.2725239791666667,1.2725239791666667,0.0,,,,,,,
2018-05-10 12:00:00,1.0,,1.27255405,1.27255405,0.0,,,,,,,
2018-05-10 13:00:00,1.0,,1.2725841208333333,1.2725841208333333,0.0,,,,,,,
2018-05-10 14:00:00,1.0,,1.2726141916666667,1.2726141916666667,0.0,,,,,,,
2018-05-10 15:00:00,1.0,,1.2726442625,1.2726442625,0.0,,,,,,,
2018-05-10 16:00:00,1.0,,1.2726743333333332,1.2726743333333332,0.0,,,,,,,
2018-05-10 17:00:00,1.0,,1.2727044041666666,1.2727044041666666,0.0,,,,,,,
2018-05-10 18:00:00,1.0,,1.272734475,1.272734475,0.0,,,,,,,
2018-05-10 19:00:00,1.0,,1.2727645458333332,1.2727645458333332,0.0,,,,,,,
2018-05-10 20:00:00,1.0,,1.2727946166666666,1.2727946166666666,0.0,,,,,,,
2018-05-10 21:00:00,1.0,,1.2728246875,1.2728246875,0.0,,,,,,,
2018-05-10 22:00:00,1.0,,1.2728547583333334,1.2728547583333334,0.0,,,,,,,
2018-05-10 23:00:00,1.0,,1.2728848291666666,1.2728848291666666,0.0,,,,,,,
2018-05-11 00:00:00,1.0,1.2729149,1.2729149,1.2729149,0.0,,,,,,,
2018-05-11 01:00:00,1.0,,1.26565515,1.26565515,0.0,,,,,,,
2018-05-11 02:00:00,1.0,,1.2583954,1.2583954,0.0,,,,,,,
2018-05-11 03:00:00,1.0,,1.25113565,1.25113565,0.0,,,,,,,
2018-05-11 04:00:00,1.0,,1.2438759,1.2438759,0.0,,,,,,,
2018-05-11 05:00:00,1.0,,1.23661615,1.23661615,0.0,,,,,,,
2018-05-11 06:00:00,1.0,,1.2293564,1.2293564,0.0,,,,,,,
2018-05-11 07:00:00,1.0,,1.22209665,1.22209665,0.0,,,,,,,
2018-05-11 08:00:00,1.0,,1.2148368999999999,1.2148368999999999,0.0,,,,,,,
2018-05-11 09:00:00,1.0,,1.2075771499999999,1.2075771499999999,0.0,,,,,,,
2018-05-11 10:00:00,1.0,,1.2003173999999999,1.2003173999999999,0.0,,,,,,,
2018-05-11 11:00:00,1.0,,1.19305765,1.19305765,0.0,,,,,,,
2018-05-11 12:00:00,1.0,,1.1857978999999998,1.1857978999999998,0.0,,,,,,,
2018-05-11 13:00:00,1.0,,1.17853815,1.17853815,0.0,,,,,,,
2018-05-11 14:00:00,1.0,,1.1712784,1.1712784,0.0,,,,,,,
2018-05-11 15:00:00,1.0,,1.16401865,1.16401865,0.0,,,,,,,
2018-05-11 16:00:00,1.0,,1.1567589,1.1567589,0.0,,,,,,,
2018-05-11 17:00:00,1.0,,1.14949915,1.14949915,0.0,,,,,,,
2018-05-11 18:00:00,1.0,,1.1422394,1.1422394,0.0,,,,,,,
2018-05-11 19:00:00,1.0,,1.13497965,1.13497965,0.0,,,,,,,
2018-05-11 20:00:00,1.0,,1.1277199,1.1277199,0.0,,,,,,,
2018-05-11 21:00:00,1.0,,1.12046015,1.12046015,0.0,,,,,,,
2018-05-11 22:00:00,1.0,,1.1132004,1.1132004,0.0,,,,,,,
2018-05-11 23:00:00,1.0,,1.10594065,1.10594065,0.0,,,,,,,
2018-05-12 00:00:00,1.0,1.0986809,1.0986809,1.0986809,0.0,,,,,,,
2018-05-12 01:00:00,1.0,,1.0939025291666666,1.0939025291666666,0.0,,,,,,,
2018-05-12 02:00:00,1.0,,1.0891241583333333,1.0891241583333333,0.0,,,,,,,
2018-05-12 03:00:00,1.0,,1.0843457875,1.0843457875,0.0,,,,,,,
2018-05-12 04:00:00,1.0,,1.0795674166666667,1.0795674166666667,0.0,,,,,,,
2018-05-12 05:00:00,1.0,,1.0747890458333333,1.0747890458333333,0.0,,,,,,,
2018-05-12 06:00:00,1.0,,1.070010675,1.070010675,0.0,,,,,,,
2018-05-12 07:00:00,1.0,,1.0652323041666667,1.0652323041666667,0.0,,,,,,,
2018-05-12 08:00:00,1.0,,1.0604539333333334,1.0604539333333334,0.0,,,,,,,
2018-05-12 09:00:00,1.0,,1.0556755625,1.0556755625,0.0,,,,,,,
2018-05-12 10:00:00,1.0,,1.0508971916666667,1.0508971916666667,0.0,,,,,,,
2018-05-12 11:00:00,1.0,,1.0461188208333334,1.0461188208333334,0.0,,,,,,,
2018-05-12 12:00:00,1.0,,1.0413404499999999,1.0413404499999999,0.0,,,,,,,
2018-05-12 13:00:00,1.0,,1.0365620791666665,1.0365620791666665,0.0,,,,,,,
2018-05-12 14:00:00,1.0,,1.0317837083333332,1.0317837083333332,0.0,,,,,,,
2018-05-12 15:00:00,1.0,,1.0270053375,1.0270053375,0.0,,,,,,,
2018-05-12 16:00:00,1.0,,1.0222269666666666,1.0222269666666666,0.0,,,,,,,
2018-05-12 17:00:00,1.0,,1.0174485958333332,1.0174485958333332,0.0,,,,,,,
2018-05-12 18:00:00,1.0,,1.012670225,1.012670225,0.0,,,,,,,
2018-05-12 19:00:00,1.0,,1.0078918541666666,1.0078918541666666,0.0,,,,,,,
2018-05-12 20:00:00,1.0,,1.0031134833333333,1.0031134833333333,0.0,,,,,,,
2018-05-12 21:00:00,1.0,,0.9983351125,0.9983351125,0.0,,,,,,,
2018-05-12 22:00:00,1.0,,0.9935567416666666,0.9935567416666666,0.0,,,,,,,
2018-05-12 23:00:00,1.0,,0.9887783708333333,0.9887783708333333,0.0,,,,,,,
2018-05-13 00:00:00,1.0,0.984,0.984,0.984,0.0,,,,,,,
2018-05-13 01:00:00,1.0,,0.9773690166666666,0.9773690166666666,0.0,,,,,,,
2018-05-13 02:00:00,1.0,,0.9707380333333333,0.9707380333333333,0.0,,,,,,,
2018-05-13 03:00:00,1.0,,0.96410705,0.96410705,0.0,,,,,,,
2018-05-13 04:00:00,1.0,,0.9574760666666666,0.9574760666666666,0.0,,,,,,,
2018-05-13 05:00:00,1.0,,0.9508450833333333,0.9508450833333333,0.0,,,,,,,
2018-05-13 06:00:00,1.0,,0.9442141,0.9442141,0.0,,,,,,,
2018-05-13 07:00:00,1.0,,0.9375831166666667,0.9375831166666667,0.0,,,,,,,
2018-05-13 08:00:00,1.0,,0.9309521333333334,0.9309521333333334,0.0,,,,,,,
2018-05-13 09:00:00,1.0,,0.92432115,0.92432115,0.0,,,,,,,
2018-05-13 10:00:00,1.0,,0.9176901666666667,0.9176901666666667,0.0,,,,,,,
2018-05-13 11:00:00,1.0,,0.9110591833333334,0.9110591833333334,0.0,,,,,,,
2018-05-13 12:00:00,1.0,,0.9044282,0.9044282,0.0,,,,,,,
2018-05-13 13:00:00,1.0,,0.8977972166666667,0.8977972166666667,0.0,,,,,,,
2018-05-13 14:00:00,1.0,,0.8911662333333333,0.8911662333333333,0.0,,,,,,,
2018-05-13 15:00:00,1.0,,0.88453525,0.88453525,0.0,,,,,,,
2018-05-13 16:00:00,1.0,,0.8779042666666667,0.8779042666666667,0.0,,,,,,,
2018-05-13 17:00:00,1.0,,0.8712732833333333,0.8712732833333333,0.0,,,,,,,
2018-05-13 18:00:00,1.0,,0.8646423,0.8646423,0.0,,,,,,,
2018-05-13 19:00:00,1.0,,0.8580113166666667,0.8580113166666667,0.0,,,,,,,
